Airport ,Year,Month,Domestic_Inbound,Domestic_Outbound,Domestic_Total,International_Inbound,International_Outbound,International_Total,Total_Inbound,Total_Outbound,Total_Passengers 
GOLD COAST,2018,10,"239,357","247,668","487,025","44,146","42,429","86,575","283,503","290,097","573,600"
GOLD COAST,2018,11,"223,284","223,640","446,924","35,905","37,921","73,826","259,189","261,561","520,750"
GOLD COAST,2018,12,"249,216","238,173","487,389","41,245","49,804","91,049","290,461","287,977","578,438"
GOLD COAST,2019,1,"262,601","279,573","542,174","50,028","45,595","95,623","312,629","325,168","637,797"
GOLD COAST,2019,2,"190,989","197,259","388,248","37,158","33,065","70,223","228,147","230,324","458,471"
GOLD COAST,2019,3,"213,949","211,594","425,543","37,533","36,254","73,787","251,482","247,848","499,330"
GOLD COAST,2019,4,"238,715","240,862","479,577","41,791","39,330","81,121","280,506","280,192","560,698"
GOLD COAST,2019,5,"202,593","203,317","405,910","33,718","31,341","65,059","236,311","234,658","470,969"
GOLD COAST,2019,6,"203,236","198,016","401,252","34,422","37,429","71,851","237,658","235,445","473,103"
GOLD COAST,2019,7,"247,576","248,958","496,534","46,702","39,113","85,815","294,278","288,071","582,349"
GOLD COAST,2019,8,"222,730","225,565","448,295","38,835","39,005","77,840","261,565","264,570","526,135"
GOLD COAST,2019,9,"241,442","230,758","472,200","36,132","37,885","74,017","277,574","268,643","546,217"
GOLD COAST,2019,10,"255,381","265,431","520,812","40,033","37,218","77,251","295,414","302,649","598,063"
GOLD COAST,2019,11,"225,477","231,244","456,721","34,509","35,596","70,105","259,986","266,840","526,826"
GOLD COAST,2019,12,"261,555","244,787","506,342","45,674","52,629","98,303","307,229","297,416","604,645"
GOLD COAST,2020,1,"262,457","276,137","538,594","52,235","47,115","99,350","314,692","323,252","637,944"
GOLD COAST,2020,2,"185,735","189,523","375,258","36,789","32,871","69,660","222,524","222,394","444,918"
GOLD COAST,2020,3,"127,307","137,163","264,470","20,412","18,038","38,450","147,719","155,201","302,920"
GOLD COAST,2020,4,596,922,"1,518",0,0,0,596,922,"1,518"
GOLD COAST,2020,5,"1,025","1,272","2,297",0,0,0,"1,025","1,272","2,297"
GOLD COAST,2020,6,"2,252","2,837","5,089",0,0,0,"2,252","2,837","5,089"
GOLD COAST,2020,7,"21,997","19,649","41,646",0,0,0,"21,997","19,649","41,646"
GOLD COAST,2020,8,"4,075","5,636","9,711",0,0,0,"4,075","5,636","9,711"
GOLD COAST,2020,9,"10,057","10,035","20,092",0,284,284,"10,057","10,319","20,376"
GOLD COAST,2020,10,"16,042","15,400","31,442",0,0,0,"16,042","15,400","31,442"
GOLD COAST,2020,11,"17,802","18,453","36,255",0,0,0,"17,802","18,453","36,255"
GOLD COAST,2020,12,"101,843","86,257","188,100",0,0,0,"101,843","86,257","188,100"
GOLD COAST,2021,1,"86,476","106,520","192,996",0,0,0,"86,476","106,520","192,996"
GOLD COAST,2021,2,"78,519","81,407","159,926",0,0,0,"78,519","81,407","159,926"
GOLD COAST,2021,3,"142,324","138,815","281,139",0,0,0,"142,324","138,815","281,139"
GOLD COAST,2021,4,"197,500","199,954","397,454","1,797","2,603","4,400","199,297","202,557","401,854"
GOLD COAST,2021,5,"186,483","185,124","371,607","7,460","6,807","14,267","193,943","191,931","385,874"
GOLD COAST,2021,6,"119,201","117,418","236,619","8,198","7,736","15,934","127,399","125,154","252,553"
GOLD COAST,2021,7,"43,177","52,264","95,441","4,205","5,438","9,643","47,382","57,702","105,084"
GOLD COAST,2021,8,"5,901","6,584","12,485",0,0,0,"5,901","6,584","12,485"
GOLD COAST,2021,9,"12,427","12,573","25,000",0,0,0,"12,427","12,573","25,000"
GOLD COAST,2021,10,"12,556","13,379","25,935",0,0,0,"12,556","13,379","25,935"
GOLD COAST,2021,11,"17,318","18,011","35,329",0,0,0,"17,318","18,011","35,329"
GOLD COAST,2021,12,"119,880","85,001","204,881",0,0,0,"119,880","85,001","204,881"
GOLD COAST,2022,1,"182,877","202,648","385,525",0,0,0,"182,877","202,648","385,525"
GOLD COAST,2022,2,"151,862","151,166","303,028",301,124,425,"152,163","151,290","303,453"
GOLD COAST,2022,3,"196,849","199,365","396,214","2,983","3,031","6,014","199,832","202,396","402,228"
GOLD COAST,2022,4,"270,544","269,351","539,895","8,060","7,695","15,755","278,604","277,046","555,650"
GOLD COAST,2022,5,"217,755","220,808","438,563","9,571","8,649","18,220","227,326","229,457","456,783"
GOLD COAST,2022,6,"231,105","221,148","452,253","15,210","16,385","31,595","246,315","237,533","483,848"
GOLD COAST,2022,7,"243,878","245,747","489,625","26,229","22,633","48,862","270,107","268,380","538,487"
GOLD COAST,2022,8,"216,702","218,038","434,740","25,503","25,076","50,579","242,205","243,114","485,319"
GOLD COAST,2022,9,"232,538","227,367","459,905","26,255","26,290","52,545","258,793","253,657","512,450"
GOLD COAST,2022,10,"237,083","237,880","474,963","27,812","26,387","54,199","264,895","264,267","529,162"
GOLD COAST,2022,11,"231,294","233,057","464,351","28,108","29,278","57,386","259,402","262,335","521,737"
GOLD COAST,2022,12,"243,465","234,968","478,433","27,094","28,518","55,612","270,559","263,486","534,045"
GOLD COAST,2023,1,"248,670","261,906","510,576","32,363","28,659","61,022","281,033","290,565","571,598"
GOLD COAST,2023,2,"188,231","187,276","375,507","28,225","26,802","55,027","216,456","214,078","430,534"
GOLD COAST,2023,3,"211,524","213,378","424,902","30,936","30,210","61,146","242,460","243,588","486,048"
GOLD COAST,2023,4,"229,806","228,478","458,284","39,214","36,705","75,919","269,020","265,183","534,203"
GOLD COAST,2023,5,"205,362","205,698","411,060","32,887","30,946","63,833","238,249","236,644","474,893"
GOLD COAST,2023,6,"209,560","201,489","411,049","35,099","37,464","72,563","244,659","238,953","483,612"
GOLD COAST,2023,7,"238,507","241,729","480,236","43,785","36,661","80,446","282,292","278,390","560,682"
GOLD COAST,2023,8,"218,772","220,353","439,125","34,098","33,112","67,210","252,870","253,465","506,335"
GOLD COAST,2023,9,"244,452","236,402","480,854","36,804","37,399","74,203","281,256","273,801","555,057"
GOLD COAST,2023,10,"240,543","246,162","486,705","36,152","33,809","69,961","276,695","279,971","556,666"
GOLD COAST,2023,11,"229,172","231,813","460,985","25,198","26,729","51,927","254,370","258,542","512,912"
GOLD COAST,2023,12,"257,085","243,178","500,263","26,944","30,423","57,367","284,029","273,601","557,630"
GOLD COAST,2024,1,"258,128","275,765","533,893","32,659","29,658","62,317","290,787","305,423","596,210"
GOLD COAST,2024,2,"212,791","214,004","426,795","23,412","22,061","45,473","236,203","236,065","472,268"
GOLD COAST,2024,3,"242,625","236,651","479,276","23,851","23,870","47,721","266,476","260,521","526,997"
GOLD COAST,2024,4,"243,096","248,009","491,105","30,213","26,508","56,721","273,309","274,517","547,826"
GOLD COAST,2024,5,"208,372","208,655","417,027","22,701","21,933","44,634","231,073","230,588","461,661"
GOLD COAST,2024,6,"209,732","207,786","417,518","24,777","25,347","50,124","234,509","233,133","467,642"
HAMILTON ISLAND,2009,1,"19,233","21,400","40,633",0,0,0,"19,233","21,400","40,633"
HAMILTON ISLAND,2009,2,"13,441","13,381","26,822",0,0,0,"13,441","13,381","26,822"
HAMILTON ISLAND,2009,3,"16,418","16,376","32,794",0,0,0,"16,418","16,376","32,794"
HAMILTON ISLAND,2009,4,"17,439","17,532","34,971",0,0,0,"17,439","17,532","34,971"
HAMILTON ISLAND,2009,5,"14,959","15,330","30,289",0,0,0,"14,959","15,330","30,289"
HAMILTON ISLAND,2009,6,"15,081","14,625","29,706",0,0,0,"15,081","14,625","29,706"
HAMILTON ISLAND,2009,7,"19,347","19,839","39,186",0,0,0,"19,347","19,839","39,186"
HAMILTON ISLAND,2009,8,"20,162","20,478","40,640",0,0,0,"20,162","20,478","40,640"
HAMILTON ISLAND,2009,9,"23,005","22,603","45,608",0,0,0,"23,005","22,603","45,608"
HAMILTON ISLAND,2009,10,"24,217","24,561","48,778",0,0,0,"24,217","24,561","48,778"
HAMILTON ISLAND,2009,11,"22,397","22,966","45,363",0,0,0,"22,397","22,966","45,363"
HAMILTON ISLAND,2009,12,"21,234","20,414","41,648",0,0,0,"21,234","20,414","41,648"
HAMILTON ISLAND,2010,1,"21,471","23,160","44,631",0,0,0,"21,471","23,160","44,631"
HAMILTON ISLAND,2010,2,"16,794","16,718","33,512",0,0,0,"16,794","16,718","33,512"
HAMILTON ISLAND,2010,3,"17,924","17,626","35,550",0,0,0,"17,924","17,626","35,550"
HAMILTON ISLAND,2010,4,"19,470","19,653","39,123",0,0,0,"19,470","19,653","39,123"
HAMILTON ISLAND,2010,5,"15,711","16,409","32,120",0,0,0,"15,711","16,409","32,120"
HAMILTON ISLAND,2010,6,"16,377","15,523","31,900",0,0,0,"16,377","15,523","31,900"
HAMILTON ISLAND,2010,7,"19,521","20,456","39,977",0,0,0,"19,521","20,456","39,977"
HAMILTON ISLAND,2010,8,"20,111","20,047","40,158",0,0,0,"20,111","20,047","40,158"
HAMILTON ISLAND,2010,9,"22,709","21,122","43,831",0,0,0,"22,709","21,122","43,831"
HAMILTON ISLAND,2010,10,"23,376","24,636","48,012",0,0,0,"23,376","24,636","48,012"
HAMILTON ISLAND,2010,11,"21,799","22,621","44,420",0,0,0,"21,799","22,621","44,420"
HAMILTON ISLAND,2010,12,"22,647","21,194","43,841",0,0,0,"22,647","21,194","43,841"
HAMILTON ISLAND,2011,1,"20,297","23,727","44,024",0,0,0,"20,297","23,727","44,024"
HAMILTON ISLAND,2011,2,"12,751","12,155","24,906",0,0,0,"12,751","12,155","24,906"
HAMILTON ISLAND,2011,3,"16,346","16,232","32,578",0,0,0,"16,346","16,232","32,578"
HAMILTON ISLAND,2011,4,"19,114","18,848","37,962",0,0,0,"19,114","18,848","37,962"
HAMILTON ISLAND,2011,5,"14,177","15,277","29,454",0,0,0,"14,177","15,277","29,454"
HAMILTON ISLAND,2011,6,"14,850","13,628","28,478",0,0,0,"14,850","13,628","28,478"
HAMILTON ISLAND,2011,7,"19,457","19,650","39,107",0,0,0,"19,457","19,650","39,107"
HAMILTON ISLAND,2011,8,"19,876","19,779","39,655",0,0,0,"19,876","19,779","39,655"
HAMILTON ISLAND,2011,9,"23,094","21,284","44,378",0,0,0,"23,094","21,284","44,378"
HAMILTON ISLAND,2011,10,"22,886","24,516","47,402",0,0,0,"22,886","24,516","47,402"
